2025/07/27 15:56:14 🚀 启动分布式缓存节点: node2
2025/07/27 15:56:14 📡 监听地址: :8002
2025/07/27 15:56:14 🌐 集群节点: map[node1:localhost:8001 node2:localhost:8002 node3:localhost:8003]
2025/07/27 15:56:14 🌐 启动集群管理器，节点ID: node2
2025/07/27 15:56:14 🚀 启动分布式缓存节点: node2
2025/07/27 15:56:14 📡 监听地址: localhost:8002
2025/07/27 15:56:14 🌐 集群节点数: 3
2025/07/27 15:56:16 ✅ 成功通知节点 localhost:8001 关于节点加入
2025/07/27 15:56:16 ⚠️ 通知节点加入失败 localhost:8003: Post "http://localhost:8003/internal/cluster/join": dial tcp 127.0.0.1:8003: connect: connection refused
2025/07/27 15:56:19 🔄 开始添加节点到集群: node3 (localhost:8003)
2025/07/27 15:56:19 ➕ 添加节点到集群: node3 (localhost:8003)
2025/07/27 15:56:19 🔄 开始网络数据迁移到节点: node3 (localhost:8003)
2025/07/27 15:56:19 ✅ 网络数据迁移完成: 迁移了 0 个key到节点 node3
2025/07/27 15:56:19 ⚠️ 跳过不健康的节点: node3
2025/07/27 15:56:19 ⚠️ 跳过不健康的节点: node1
2025/07/27 15:56:19 ✅ 节点添加完成: node3
[GIN] 2025/07/27 - 15:56:19 | 200 |     432.214µs |       127.0.0.1 | POST     "/internal/cluster/join"
[GIN] 2025/07/27 - 15:56:28 | 200 |     220.268µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:298"
[GIN] 2025/07/27 - 15:56:28 | 200 |     151.662µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:301"
[GIN] 2025/07/27 - 15:56:28 | 200 |      15.573µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:303"
[GIN] 2025/07/27 - 15:56:28 | 200 |     207.641µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:304"
[GIN] 2025/07/27 - 15:56:28 | 200 |     210.225µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:307"
[GIN] 2025/07/27 - 15:56:28 | 200 |      26.409µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:308"
[GIN] 2025/07/27 - 15:56:28 | 200 |      19.828µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:310"
[GIN] 2025/07/27 - 15:56:28 | 200 |       16.99µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:311"
[GIN] 2025/07/27 - 15:56:28 | 200 |      19.358µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:313"
[GIN] 2025/07/27 - 15:56:28 | 200 |      17.943µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:316"
[GIN] 2025/07/27 - 15:56:28 | 200 |      10.597µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:317"
[GIN] 2025/07/27 - 15:56:28 | 200 |      17.089µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:318"
[GIN] 2025/07/27 - 15:56:28 | 200 |     156.049µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:319"
[GIN] 2025/07/27 - 15:56:28 | 200 |     169.662µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:322"
[GIN] 2025/07/27 - 15:56:28 | 200 |      22.323µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:323"
[GIN] 2025/07/27 - 15:56:28 | 200 |     194.925µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:325"
[GIN] 2025/07/27 - 15:56:28 | 200 |      15.834µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:326"
[GIN] 2025/07/27 - 15:56:28 | 200 |     129.843µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:328"
[GIN] 2025/07/27 - 15:56:28 | 200 |     183.392µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:331"
[GIN] 2025/07/27 - 15:56:28 | 200 |      24.509µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:332"
[GIN] 2025/07/27 - 15:56:28 | 200 |     254.173µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:334"
[GIN] 2025/07/27 - 15:56:28 | 200 |      12.057µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:335"
[GIN] 2025/07/27 - 15:56:28 | 200 |      19.694µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:337"
[GIN] 2025/07/27 - 15:56:28 | 200 |      11.894µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:339"
[GIN] 2025/07/27 - 15:56:28 | 200 |      19.636µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:340"
[GIN] 2025/07/27 - 15:56:28 | 200 |     209.179µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:343"
[GIN] 2025/07/27 - 15:56:28 | 200 |      160.72µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:346"
[GIN] 2025/07/27 - 15:56:28 | 200 |      22.868µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:348"
[GIN] 2025/07/27 - 15:56:28 | 200 |     184.844µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:349"
[GIN] 2025/07/27 - 15:56:28 | 200 |       13.51µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:350"
[GIN] 2025/07/27 - 15:56:28 | 200 |      18.428µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:351"
[GIN] 2025/07/27 - 15:56:28 | 200 |      18.899µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:352"
[GIN] 2025/07/27 - 15:56:28 | 200 |     192.478µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:355"
[GIN] 2025/07/27 - 15:56:28 | 200 |     144.411µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:358"
[GIN] 2025/07/27 - 15:56:28 | 200 |       17.29µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:361"
[GIN] 2025/07/27 - 15:56:28 | 200 |     155.823µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:364"
[GIN] 2025/07/27 - 15:56:28 | 200 |      19.575µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:365"
[GIN] 2025/07/27 - 15:56:28 | 200 |     188.978µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:367"
[GIN] 2025/07/27 - 15:56:28 | 200 |       9.364µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:368"
[GIN] 2025/07/27 - 15:56:28 | 200 |     206.038µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:370"
[GIN] 2025/07/27 - 15:56:28 | 200 |      16.882µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:371"
[GIN] 2025/07/27 - 15:56:28 | 200 |        18.3µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:373"
[GIN] 2025/07/27 - 15:56:28 | 200 |       8.919µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:375"
[GIN] 2025/07/27 - 15:56:28 | 200 |     210.555µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:376"
[GIN] 2025/07/27 - 15:56:28 | 200 |     156.322µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:379"
[GIN] 2025/07/27 - 15:56:28 | 200 |      19.072µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:380"
[GIN] 2025/07/27 - 15:56:28 | 200 |     191.946µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:382"
[GIN] 2025/07/27 - 15:56:28 | 200 |      15.214µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:384"
[GIN] 2025/07/27 - 15:56:28 | 200 |      12.828µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:385"
[GIN] 2025/07/27 - 15:56:28 | 200 |       9.923µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:387"
[GIN] 2025/07/27 - 15:56:28 | 200 |     153.388µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:388"
[GIN] 2025/07/27 - 15:56:28 | 200 |      11.139µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:390"
[GIN] 2025/07/27 - 15:56:28 | 200 |       9.516µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:391"
[GIN] 2025/07/27 - 15:56:28 | 200 |     156.391µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:394"
[GIN] 2025/07/27 - 15:56:28 | 200 |     137.423µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:397"
[GIN] 2025/07/27 - 15:56:28 | 200 |      15.436µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:399"
[GIN] 2025/07/27 - 15:56:28 | 200 |     137.348µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:400"
[GIN] 2025/07/27 - 15:56:28 | 200 |     142.999µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:403"
[GIN] 2025/07/27 - 15:56:28 | 200 |      13.371µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:404"
[GIN] 2025/07/27 - 15:56:28 | 200 |      16.711µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:405"
[GIN] 2025/07/27 - 15:56:28 | 200 |     223.224µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:406"
[GIN] 2025/07/27 - 15:56:28 | 200 |      18.802µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:408"
[GIN] 2025/07/27 - 15:56:28 | 200 |     156.137µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:409"
[GIN] 2025/07/27 - 15:56:28 | 200 |      16.006µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:410"
[GIN] 2025/07/27 - 15:56:28 | 200 |     175.834µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:412"
[GIN] 2025/07/27 - 15:56:28 | 200 |      13.321µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:414"
[GIN] 2025/07/27 - 15:56:28 | 200 |     134.429µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:415"
[GIN] 2025/07/27 - 15:56:28 | 200 |     179.053µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:418"
[GIN] 2025/07/27 - 15:56:28 | 200 |      10.076µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:421"
[GIN] 2025/07/27 - 15:56:28 | 200 |        16.9µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:422"
[GIN] 2025/07/27 - 15:56:28 | 200 |     122.684µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:424"
[GIN] 2025/07/27 - 15:56:28 | 200 |     163.275µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:427"
[GIN] 2025/07/27 - 15:56:28 | 200 |       9.254µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:430"
[GIN] 2025/07/27 - 15:56:28 | 200 |      11.749µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:433"
[GIN] 2025/07/27 - 15:56:28 | 200 |      10.859µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:436"
[GIN] 2025/07/27 - 15:56:28 | 200 |      19.624µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:438"
[GIN] 2025/07/27 - 15:56:28 | 200 |       138.9µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:439"
[GIN] 2025/07/27 - 15:56:28 | 200 |     235.485µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:442"
[GIN] 2025/07/27 - 15:56:28 | 200 |      20.247µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:443"
[GIN] 2025/07/27 - 15:56:28 | 200 |     140.229µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:445"
[GIN] 2025/07/27 - 15:56:28 | 200 |      19.156µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:448"
[GIN] 2025/07/27 - 15:56:28 | 200 |      10.632µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:450"
[GIN] 2025/07/27 - 15:56:28 | 200 |     136.863µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:451"
[GIN] 2025/07/27 - 15:56:28 | 200 |       9.608µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:453"
[GIN] 2025/07/27 - 15:56:28 | 200 |      17.475µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:454"
[GIN] 2025/07/27 - 15:56:28 | 200 |      18.565µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:457"
[GIN] 2025/07/27 - 15:56:28 | 200 |      11.049µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:460"
[GIN] 2025/07/27 - 15:56:28 | 200 |      17.134µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:461"
[GIN] 2025/07/27 - 15:56:28 | 200 |       9.664µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:462"
[GIN] 2025/07/27 - 15:56:28 | 200 |     207.483µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:463"
[GIN] 2025/07/27 - 15:56:28 | 200 |      10.525µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:465"
[GIN] 2025/07/27 - 15:56:28 | 200 |       8.676µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:466"
[GIN] 2025/07/27 - 15:56:28 | 200 |       12.31µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:467"
[GIN] 2025/07/27 - 15:56:28 | 200 |     180.294µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:469"
[GIN] 2025/07/27 - 15:56:28 | 200 |      181.58µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:472"
[GIN] 2025/07/27 - 15:56:28 | 200 |      13.111µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:474"
[GIN] 2025/07/27 - 15:56:28 | 200 |     139.886µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:475"
[GIN] 2025/07/27 - 15:56:28 | 200 |     210.183µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:478"
[GIN] 2025/07/27 - 15:56:28 | 200 |     174.437µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:481"
[GIN] 2025/07/27 - 15:56:28 | 200 |     150.896µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:484"
[GIN] 2025/07/27 - 15:56:28 | 200 |      19.412µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:486"
[GIN] 2025/07/27 - 15:56:28 | 200 |     143.025µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:487"
[GIN] 2025/07/27 - 15:56:28 | 200 |      21.288µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:488"
[GIN] 2025/07/27 - 15:56:28 | 200 |      11.244µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:490"
[GIN] 2025/07/27 - 15:56:28 | 200 |       8.593µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:492"
[GIN] 2025/07/27 - 15:56:28 | 200 |      182.23µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:493"
[GIN] 2025/07/27 - 15:56:28 | 200 |      21.533µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:494"
[GIN] 2025/07/27 - 15:56:28 | 200 |     131.252µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:496"
[GIN] 2025/07/27 - 15:56:28 | 200 |     165.261µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:499"
[GIN] 2025/07/27 - 15:56:28 | 200 |     145.779µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:502"
[GIN] 2025/07/27 - 15:56:28 | 200 |      22.503µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:504"
[GIN] 2025/07/27 - 15:56:28 | 200 |     146.226µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:505"
[GIN] 2025/07/27 - 15:56:28 | 200 |      10.773µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:507"
[GIN] 2025/07/27 - 15:56:28 | 200 |     118.735µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:508"
[GIN] 2025/07/27 - 15:56:28 | 200 |      10.096µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:510"
[GIN] 2025/07/27 - 15:56:28 | 200 |      10.631µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:511"
[GIN] 2025/07/27 - 15:56:28 | 200 |     123.858µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:514"
[GIN] 2025/07/27 - 15:56:28 | 200 |     128.573µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:517"
[GIN] 2025/07/27 - 15:56:28 | 200 |      11.213µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:518"
[GIN] 2025/07/27 - 15:56:28 | 200 |       9.945µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:520"
[GIN] 2025/07/27 - 15:56:28 | 200 |      10.721µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:521"
[GIN] 2025/07/27 - 15:56:28 | 200 |     142.075µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:523"
[GIN] 2025/07/27 - 15:56:28 | 200 |      21.458µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:526"
[GIN] 2025/07/27 - 15:56:28 | 200 |      18.971µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:529"
[GIN] 2025/07/27 - 15:56:28 | 200 |     205.425µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:532"
[GIN] 2025/07/27 - 15:56:28 | 200 |      18.287µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:533"
[GIN] 2025/07/27 - 15:56:28 | 200 |     140.276µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:535"
[GIN] 2025/07/27 - 15:56:28 | 200 |     150.928µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:538"
[GIN] 2025/07/27 - 15:56:28 | 200 |       9.737µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:539"
[GIN] 2025/07/27 - 15:56:28 | 200 |     118.269µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:541"
[GIN] 2025/07/27 - 15:56:28 | 200 |      12.155µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:544"
[GIN] 2025/07/27 - 15:56:28 | 200 |     175.918µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:547"
[GIN] 2025/07/27 - 15:56:28 | 200 |      10.652µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:548"
[GIN] 2025/07/27 - 15:56:28 | 200 |     187.754µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:550"
[GIN] 2025/07/27 - 15:56:28 | 200 |       7.856µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:551"
[GIN] 2025/07/27 - 15:56:28 | 200 |     121.596µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:553"
[GIN] 2025/07/27 - 15:56:28 | 200 |     150.565µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:556"
[GIN] 2025/07/27 - 15:56:28 | 200 |     160.548µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:559"
[GIN] 2025/07/27 - 15:56:28 | 200 |       141.5µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:562"
[GIN] 2025/07/27 - 15:56:28 | 200 |     431.431µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:565"
[GIN] 2025/07/27 - 15:56:28 | 200 |      22.839µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:567"
[GIN] 2025/07/27 - 15:56:28 | 200 |      26.039µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:568"
[GIN] 2025/07/27 - 15:56:28 | 200 |       14.36µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:570"
[GIN] 2025/07/27 - 15:56:28 | 200 |     222.925µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:571"
[GIN] 2025/07/27 - 15:56:28 | 200 |     216.837µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:574"
[GIN] 2025/07/27 - 15:56:28 | 200 |      214.67µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:577"
[GIN] 2025/07/27 - 15:56:28 | 200 |     204.405µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:580"
[GIN] 2025/07/27 - 15:56:28 | 200 |     185.283µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:583"
[GIN] 2025/07/27 - 15:56:28 | 200 |      20.084µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:584"
[GIN] 2025/07/27 - 15:56:28 | 200 |     220.165µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:586"
[GIN] 2025/07/27 - 15:56:28 | 200 |      16.079µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:587"
[GIN] 2025/07/27 - 15:56:28 | 200 |      174.11µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:589"
[GIN] 2025/07/27 - 15:56:28 | 200 |      20.544µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:590"
[GIN] 2025/07/27 - 15:56:28 | 200 |       185.5µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:592"
[GIN] 2025/07/27 - 15:56:28 | 200 |     145.657µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:595"
[GIN] 2025/07/27 - 15:56:28 | 200 |     168.896µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:598"
[GIN] 2025/07/27 - 15:56:28 | 200 |      14.325µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:600"
[GIN] 2025/07/27 - 15:56:28 | 200 |      23.021µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:601"
[GIN] 2025/07/27 - 15:56:28 | 200 |      21.895µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:602"
[GIN] 2025/07/27 - 15:56:28 | 200 |     200.977µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:604"
[GIN] 2025/07/27 - 15:56:28 | 200 |       17.94µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:606"
[GIN] 2025/07/27 - 15:56:28 | 200 |     190.742µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:607"
[GIN] 2025/07/27 - 15:56:28 | 200 |      12.736µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:608"
[GIN] 2025/07/27 - 15:56:28 | 200 |     193.331µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:610"
[GIN] 2025/07/27 - 15:56:28 | 200 |      17.976µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:611"
[GIN] 2025/07/27 - 15:56:28 | 200 |     206.346µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:613"
[GIN] 2025/07/27 - 15:56:28 | 200 |      10.429µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:614"
[GIN] 2025/07/27 - 15:56:28 | 200 |     170.858µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:616"
[GIN] 2025/07/27 - 15:56:28 | 200 |        9.23µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:618"
[GIN] 2025/07/27 - 15:56:28 | 200 |      23.764µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:619"
[GIN] 2025/07/27 - 15:56:28 | 200 |      22.338µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:621"
[GIN] 2025/07/27 - 15:56:28 | 200 |     189.997µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:622"
[GIN] 2025/07/27 - 15:56:28 | 200 |     150.546µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:625"
[GIN] 2025/07/27 - 15:56:28 | 200 |     131.185µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:628"
[GIN] 2025/07/27 - 15:56:28 | 200 |       10.12µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:630"
[GIN] 2025/07/27 - 15:56:28 | 200 |     194.185µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:631"
[GIN] 2025/07/27 - 15:56:28 | 200 |     163.521µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:634"
[GIN] 2025/07/27 - 15:56:28 | 200 |      20.237µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:635"
[GIN] 2025/07/27 - 15:56:28 | 200 |      19.021µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:637"
[GIN] 2025/07/27 - 15:56:28 | 200 |      18.976µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:638"
[GIN] 2025/07/27 - 15:56:28 | 200 |     173.037µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:640"
[GIN] 2025/07/27 - 15:56:28 | 200 |      20.057µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:643"
[GIN] 2025/07/27 - 15:56:28 | 200 |      21.177µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:644"
[GIN] 2025/07/27 - 15:56:28 | 200 |     137.174µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:646"
[GIN] 2025/07/27 - 15:56:28 | 200 |      14.181µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:648"
[GIN] 2025/07/27 - 15:56:28 | 200 |       15.61µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:649"
[GIN] 2025/07/27 - 15:56:28 | 200 |     151.395µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:652"
[GIN] 2025/07/27 - 15:56:28 | 200 |     189.782µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:655"
[GIN] 2025/07/27 - 15:56:28 | 200 |      15.266µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:657"
[GIN] 2025/07/27 - 15:56:28 | 200 |      21.395µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:658"
[GIN] 2025/07/27 - 15:56:28 | 200 |      19.556µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:660"
[GIN] 2025/07/27 - 15:56:28 | 200 |      18.553µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:661"
[GIN] 2025/07/27 - 15:56:28 | 200 |      10.095µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:664"
[GIN] 2025/07/27 - 15:56:28 | 200 |      21.322µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:665"
[GIN] 2025/07/27 - 15:56:28 | 200 |     185.845µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:667"
[GIN] 2025/07/27 - 15:56:28 | 200 |      22.824µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:670"
[GIN] 2025/07/27 - 15:56:28 | 200 |      11.497µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:672"
[GIN] 2025/07/27 - 15:56:28 | 200 |      10.234µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:673"
[GIN] 2025/07/27 - 15:56:28 | 200 |     185.408µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:676"
[GIN] 2025/07/27 - 15:56:28 | 200 |      21.389µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:677"
[GIN] 2025/07/27 - 15:56:28 | 200 |       16.33µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:678"
[GIN] 2025/07/27 - 15:56:28 | 200 |      21.575µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:679"
[GIN] 2025/07/27 - 15:56:28 | 200 |     187.927µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:682"
[GIN] 2025/07/27 - 15:56:28 | 200 |     131.152µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:685"
[GIN] 2025/07/27 - 15:56:28 | 200 |      20.787µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:686"
[GIN] 2025/07/27 - 15:56:28 | 200 |      17.864µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:687"
