2025/07/28 09:17:23 🚀 启动分布式缓存节点: node1
2025/07/28 09:17:23 📡 监听地址: :8001
2025/07/28 09:17:23 🌐 集群节点: map[node1:localhost:8001 node2:localhost:8002 node3:localhost:8003]
2025/07/28 09:17:23 🌐 启动集群管理器，节点ID: node1
2025/07/28 09:17:23 🚀 启动分布式缓存节点: node1
2025/07/28 09:17:23 📡 监听地址: localhost:8001
2025/07/28 09:17:23 🌐 集群节点数: 3
2025/07/28 09:17:25 ⚠️ 通知节点加入失败 localhost:8002: Post "http://localhost:8002/internal/cluster/join": dial tcp 127.0.0.1:8002: connect: connection refused
2025/07/28 09:17:25 ⚠️ 通知节点加入失败 localhost:8003: Post "http://localhost:8003/internal/cluster/join": dial tcp 127.0.0.1:8003: connect: connection refused
2025/07/28 09:17:28 🔄 开始添加节点到集群: node2 (localhost:8002)
2025/07/28 09:17:28 ➕ 添加节点到集群: node2 (localhost:8002)
2025/07/28 09:17:28 🔄 开始网络数据迁移到节点: node2 (localhost:8002)
2025/07/28 09:17:28 ✅ 网络数据迁移完成: 迁移了 0 个key到节点 node2
2025/07/28 09:17:28 ⚠️ 跳过不健康的节点: node2
2025/07/28 09:17:28 ⚠️ 跳过不健康的节点: node3
2025/07/28 09:17:28 ✅ 节点添加完成: node2
[GIN] 2025/07/28 - 09:17:28 | 200 |     423.214µs |       127.0.0.1 | POST     "/internal/cluster/join"
[GIN] 2025/07/28 - 09:17:41 | 200 |      11.266µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:269"
[GIN] 2025/07/28 - 09:17:41 | 200 |     187.419µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:270"
[GIN] 2025/07/28 - 09:17:41 | 200 |      19.941µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:273"
[GIN] 2025/07/28 - 09:17:41 | 200 |      155.57µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:276"
[GIN] 2025/07/28 - 09:17:41 | 200 |       9.564µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:277"
[GIN] 2025/07/28 - 09:17:41 | 200 |      12.873µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:279"
[GIN] 2025/07/28 - 09:17:41 | 200 |      13.129µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:280"
[GIN] 2025/07/28 - 09:17:41 | 200 |     163.558µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:282"
[GIN] 2025/07/28 - 09:17:41 | 200 |      14.595µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:284"
[GIN] 2025/07/28 - 09:17:41 | 200 |     137.588µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:285"
[GIN] 2025/07/28 - 09:17:41 | 200 |      17.551µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:286"
[GIN] 2025/07/28 - 09:17:41 | 200 |      10.716µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:287"
[GIN] 2025/07/28 - 09:17:41 | 200 |     139.015µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:288"
[GIN] 2025/07/28 - 09:17:41 | 200 |      11.638µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:289"
[GIN] 2025/07/28 - 09:17:41 | 200 |     173.917µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:291"
[GIN] 2025/07/28 - 09:17:41 | 200 |      16.692µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:292"
[GIN] 2025/07/28 - 09:17:41 | 200 |      15.898µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:294"
[GIN] 2025/07/28 - 09:17:41 | 200 |      14.942µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:296"
[GIN] 2025/07/28 - 09:17:41 | 200 |      12.433µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:297"
[GIN] 2025/07/28 - 09:17:41 | 200 |      15.355µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:299"
[GIN] 2025/07/28 - 09:17:41 | 200 |     233.255µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:300"
[GIN] 2025/07/28 - 09:17:41 | 200 |     165.428µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:303"
[GIN] 2025/07/28 - 09:17:41 | 200 |       14.46µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:304"
[GIN] 2025/07/28 - 09:17:41 | 200 |       9.636µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:305"
[GIN] 2025/07/28 - 09:17:41 | 200 |      12.402µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:306"
[GIN] 2025/07/28 - 09:17:41 | 200 |       8.376µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:307"
[GIN] 2025/07/28 - 09:17:41 | 200 |       9.205µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:309"
[GIN] 2025/07/28 - 09:17:41 | 200 |       10.63µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:312"
[GIN] 2025/07/28 - 09:17:41 | 200 |      10.126µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:315"
[GIN] 2025/07/28 - 09:17:41 | 200 |     194.145µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:318"
[GIN] 2025/07/28 - 09:17:41 | 200 |      10.031µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:319"
[GIN] 2025/07/28 - 09:17:41 | 200 |     188.674µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:321"
[GIN] 2025/07/28 - 09:17:41 | 200 |      10.984µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:322"
[GIN] 2025/07/28 - 09:17:41 | 200 |      15.642µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:324"
[GIN] 2025/07/28 - 09:17:41 | 200 |      10.131µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:325"
[GIN] 2025/07/28 - 09:17:41 | 200 |      10.179µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:327"
[GIN] 2025/07/28 - 09:17:41 | 200 |      20.963µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:328"
[GIN] 2025/07/28 - 09:17:41 | 200 |     203.864µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:330"
[GIN] 2025/07/28 - 09:17:42 | 200 |      19.716µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:331"
[GIN] 2025/07/28 - 09:17:42 | 200 |     156.045µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:333"
[GIN] 2025/07/28 - 09:17:42 | 200 |      15.979µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:334"
[GIN] 2025/07/28 - 09:17:42 | 200 |     220.529µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:336"
[GIN] 2025/07/28 - 09:17:42 | 200 |      16.564µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:338"
[GIN] 2025/07/28 - 09:17:42 | 200 |     190.017µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:339"
[GIN] 2025/07/28 - 09:17:42 | 200 |     187.416µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:342"
[GIN] 2025/07/28 - 09:17:42 | 200 |      15.331µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:344"
[GIN] 2025/07/28 - 09:17:42 | 200 |      11.378µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:345"
[GIN] 2025/07/28 - 09:17:42 | 200 |       8.948µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:347"
[GIN] 2025/07/28 - 09:17:42 | 200 |     164.167µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:348"
[GIN] 2025/07/28 - 09:17:42 | 200 |     155.319µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:351"
[GIN] 2025/07/28 - 09:17:42 | 200 |      11.959µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:354"
[GIN] 2025/07/28 - 09:17:42 | 200 |       22.73µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:356"
[GIN] 2025/07/28 - 09:17:42 | 200 |       20.26µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:357"
[GIN] 2025/07/28 - 09:17:42 | 200 |      18.103µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:358"
[GIN] 2025/07/28 - 09:17:42 | 200 |      31.304µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:360"
[GIN] 2025/07/28 - 09:17:42 | 200 |     200.345µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:363"
[GIN] 2025/07/28 - 09:17:42 | 200 |      22.618µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:366"
[GIN] 2025/07/28 - 09:17:42 | 200 |      14.964µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:367"
[GIN] 2025/07/28 - 09:17:42 | 200 |      11.376µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:369"
[GIN] 2025/07/28 - 09:17:42 | 200 |       17.58µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:372"
[GIN] 2025/07/28 - 09:17:42 | 200 |      17.185µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:374"
[GIN] 2025/07/28 - 09:17:42 | 200 |     232.346µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:375"
[GIN] 2025/07/28 - 09:17:42 | 200 |      24.883µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:376"
[GIN] 2025/07/28 - 09:17:42 | 200 |      27.183µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:377"
[GIN] 2025/07/28 - 09:17:42 | 200 |       19.24µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:378"
[GIN] 2025/07/28 - 09:17:42 | 200 |       12.66µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:379"
[GIN] 2025/07/28 - 09:17:42 | 200 |     182.235µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:381"
[GIN] 2025/07/28 - 09:17:42 | 200 |      13.307µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:382"
[GIN] 2025/07/28 - 09:17:42 | 200 |      17.827µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:383"
[GIN] 2025/07/28 - 09:17:42 | 200 |      207.02µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:384"
[GIN] 2025/07/28 - 09:17:42 | 200 |     224.925µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:387"
[GIN] 2025/07/28 - 09:17:42 | 200 |      17.635µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:389"
[GIN] 2025/07/28 - 09:17:42 | 200 |     183.078µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:390"
[GIN] 2025/07/28 - 09:17:42 | 200 |      19.428µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:392"
[GIN] 2025/07/28 - 09:17:42 | 200 |     148.829µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:393"
[GIN] 2025/07/28 - 09:17:42 | 200 |      17.262µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:394"
[GIN] 2025/07/28 - 09:17:42 | 200 |     202.784µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:396"
[GIN] 2025/07/28 - 09:17:42 | 200 |      17.782µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:398"
[GIN] 2025/07/28 - 09:17:42 | 200 |     207.941µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:399"
[GIN] 2025/07/28 - 09:17:42 | 200 |      15.448µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:400"
[GIN] 2025/07/28 - 09:17:42 | 200 |     196.855µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:402"
[GIN] 2025/07/28 - 09:17:42 | 200 |     190.857µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:405"
[GIN] 2025/07/28 - 09:17:42 | 200 |      17.687µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:406"
[GIN] 2025/07/28 - 09:17:42 | 200 |     232.414µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:408"
[GIN] 2025/07/28 - 09:17:42 | 200 |      11.384µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:409"
[GIN] 2025/07/28 - 09:17:42 | 200 |      19.116µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:411"
[GIN] 2025/07/28 - 09:17:42 | 200 |      15.735µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:413"
[GIN] 2025/07/28 - 09:17:42 | 200 |     160.801µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:414"
[GIN] 2025/07/28 - 09:17:42 | 200 |      19.043µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:415"
[GIN] 2025/07/28 - 09:17:42 | 200 |       16.11µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:416"
[GIN] 2025/07/28 - 09:17:42 | 200 |     165.553µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:417"
[GIN] 2025/07/28 - 09:17:42 | 200 |      15.556µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:418"
[GIN] 2025/07/28 - 09:17:42 | 200 |     148.458µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:420"
[GIN] 2025/07/28 - 09:17:42 | 200 |     217.823µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:423"
[GIN] 2025/07/28 - 09:17:42 | 200 |      16.539µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:424"
[GIN] 2025/07/28 - 09:17:42 | 200 |      14.886µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:426"
[GIN] 2025/07/28 - 09:17:42 | 200 |      17.337µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:427"
[GIN] 2025/07/28 - 09:17:42 | 200 |      18.108µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:429"
[GIN] 2025/07/28 - 09:17:42 | 200 |      12.371µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:431"
[GIN] 2025/07/28 - 09:17:42 | 200 |      18.325µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:432"
[GIN] 2025/07/28 - 09:17:42 | 200 |      11.234µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:434"
[GIN] 2025/07/28 - 09:17:42 | 200 |     166.285µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:435"
[GIN] 2025/07/28 - 09:17:42 | 200 |      16.385µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:437"
[GIN] 2025/07/28 - 09:17:42 | 200 |     190.761µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:438"
[GIN] 2025/07/28 - 09:17:42 | 200 |      12.484µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:440"
[GIN] 2025/07/28 - 09:17:42 | 200 |       9.778µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:441"
[GIN] 2025/07/28 - 09:17:42 | 200 |      14.431µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:442"
[GIN] 2025/07/28 - 09:17:42 | 200 |     168.383µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:444"
[GIN] 2025/07/28 - 09:17:42 | 200 |      13.666µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:445"
[GIN] 2025/07/28 - 09:17:42 | 200 |       9.686µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:446"
[GIN] 2025/07/28 - 09:17:42 | 200 |      23.259µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:447"
[GIN] 2025/07/28 - 09:17:42 | 200 |     217.491µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:450"
[GIN] 2025/07/28 - 09:17:42 | 200 |       26.25µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:451"
[GIN] 2025/07/28 - 09:17:42 | 200 |      13.741µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:452"
[GIN] 2025/07/28 - 09:17:42 | 200 |     167.397µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:453"
[GIN] 2025/07/28 - 09:17:42 | 200 |       9.505µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:455"
[GIN] 2025/07/28 - 09:17:42 | 200 |     216.307µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:456"
[GIN] 2025/07/28 - 09:17:42 | 200 |       12.19µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:459"
[GIN] 2025/07/28 - 09:17:42 | 200 |     179.862µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:462"
[GIN] 2025/07/28 - 09:17:42 | 200 |      11.269µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:463"
[GIN] 2025/07/28 - 09:17:42 | 200 |      12.303µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:464"
[GIN] 2025/07/28 - 09:17:42 | 200 |     149.847µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:465"
[GIN] 2025/07/28 - 09:17:42 | 200 |      16.345µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:468"
[GIN] 2025/07/28 - 09:17:42 | 200 |      10.759µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:469"
[GIN] 2025/07/28 - 09:17:42 | 200 |       14.09µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:470"
[GIN] 2025/07/28 - 09:17:42 | 200 |       9.081µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:471"
[GIN] 2025/07/28 - 09:17:42 | 200 |      13.905µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:473"
[GIN] 2025/07/28 - 09:17:42 | 200 |     181.146µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:474"
[GIN] 2025/07/28 - 09:17:42 | 200 |       14.84µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:477"
[GIN] 2025/07/28 - 09:17:42 | 200 |     184.097µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:480"
[GIN] 2025/07/28 - 09:17:42 | 200 |      15.585µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:481"
[GIN] 2025/07/28 - 09:17:42 | 200 |      11.594µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:483"
[GIN] 2025/07/28 - 09:17:42 | 200 |      10.159µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:484"
[GIN] 2025/07/28 - 09:17:42 | 200 |       8.209µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:485"
[GIN] 2025/07/28 - 09:17:42 | 200 |     164.975µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:486"
[GIN] 2025/07/28 - 09:17:42 | 200 |       12.32µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:487"
[GIN] 2025/07/28 - 09:17:42 | 200 |     152.933µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:489"
[GIN] 2025/07/28 - 09:17:42 | 200 |     142.879µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:492"
[GIN] 2025/07/28 - 09:17:42 | 200 |       14.19µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:493"
[GIN] 2025/07/28 - 09:17:42 | 200 |     151.039µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:495"
[GIN] 2025/07/28 - 09:17:42 | 200 |     150.033µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:498"
[GIN] 2025/07/28 - 09:17:42 | 200 |      13.719µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:499"
[GIN] 2025/07/28 - 09:17:42 | 200 |      10.758µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:500"
[GIN] 2025/07/28 - 09:17:42 | 200 |      10.382µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:501"
[GIN] 2025/07/28 - 09:17:42 | 200 |      157.41µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:504"
[GIN] 2025/07/28 - 09:17:42 | 200 |     177.626µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:507"
[GIN] 2025/07/28 - 09:17:42 | 200 |      12.642µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:508"
[GIN] 2025/07/28 - 09:17:42 | 200 |       8.508µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:509"
[GIN] 2025/07/28 - 09:17:42 | 200 |     144.935µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:510"
[GIN] 2025/07/28 - 09:17:42 | 200 |      17.594µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:513"
[GIN] 2025/07/28 - 09:17:42 | 200 |      12.822µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:514"
[GIN] 2025/07/28 - 09:17:42 | 200 |       9.285µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:515"
[GIN] 2025/07/28 - 09:17:42 | 200 |      12.271µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:516"
[GIN] 2025/07/28 - 09:17:42 | 200 |     138.364µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:519"
[GIN] 2025/07/28 - 09:17:42 | 200 |      11.973µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:522"
[GIN] 2025/07/28 - 09:17:42 | 200 |      13.985µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:523"
[GIN] 2025/07/28 - 09:17:42 | 200 |      11.371µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:524"
[GIN] 2025/07/28 - 09:17:42 | 200 |     180.912µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:525"
[GIN] 2025/07/28 - 09:17:42 | 200 |      15.152µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:528"
[GIN] 2025/07/28 - 09:17:42 | 200 |     187.619µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:531"
[GIN] 2025/07/28 - 09:17:42 | 200 |     165.209µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:534"
[GIN] 2025/07/28 - 09:17:42 | 200 |      18.653µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:535"
[GIN] 2025/07/28 - 09:17:42 | 200 |      17.705µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:536"
[GIN] 2025/07/28 - 09:17:42 | 200 |      17.154µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:537"
[GIN] 2025/07/28 - 09:17:42 | 200 |      30.725µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:538"
[GIN] 2025/07/28 - 09:17:42 | 200 |     225.997µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:540"
[GIN] 2025/07/28 - 09:17:42 | 200 |      12.927µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:542"
[GIN] 2025/07/28 - 09:17:42 | 200 |     184.378µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:543"
[GIN] 2025/07/28 - 09:17:42 | 200 |      16.075µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:545"
[GIN] 2025/07/28 - 09:17:42 | 200 |      12.069µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:546"
[GIN] 2025/07/28 - 09:17:42 | 200 |       8.704µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:547"
[GIN] 2025/07/28 - 09:17:42 | 200 |       8.734µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:549"
[GIN] 2025/07/28 - 09:17:42 | 200 |      11.138µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:550"
[GIN] 2025/07/28 - 09:17:42 | 200 |       9.886µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:552"
[GIN] 2025/07/28 - 09:17:42 | 200 |      23.829µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:555"
[GIN] 2025/07/28 - 09:17:42 | 200 |       17.62µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:556"
[GIN] 2025/07/28 - 09:17:42 | 200 |      16.559µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:557"
[GIN] 2025/07/28 - 09:17:42 | 200 |     180.873µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:558"
[GIN] 2025/07/28 - 09:17:42 | 200 |      17.469µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:559"
[GIN] 2025/07/28 - 09:17:42 | 200 |     206.568µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:561"
[GIN] 2025/07/28 - 09:17:42 | 200 |      166.36µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:564"
[GIN] 2025/07/28 - 09:17:42 | 200 |      18.269µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:565"
[GIN] 2025/07/28 - 09:17:42 | 200 |     228.864µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:567"
[GIN] 2025/07/28 - 09:17:42 | 200 |     231.994µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:570"
[GIN] 2025/07/28 - 09:17:42 | 200 |      17.619µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:571"
[GIN] 2025/07/28 - 09:17:42 | 200 |      17.571µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:572"
[GIN] 2025/07/28 - 09:17:42 | 200 |     209.509µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:573"
[GIN] 2025/07/28 - 09:17:42 | 200 |        13.1µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:574"
[GIN] 2025/07/28 - 09:17:42 | 200 |      18.903µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:575"
[GIN] 2025/07/28 - 09:17:42 | 200 |      19.447µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:576"
[GIN] 2025/07/28 - 09:17:42 | 200 |      19.163µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:577"
[GIN] 2025/07/28 - 09:17:42 | 200 |      16.967µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:578"
[GIN] 2025/07/28 - 09:17:42 | 200 |      15.869µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:579"
[GIN] 2025/07/28 - 09:17:42 | 200 |      19.373µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:581"
[GIN] 2025/07/28 - 09:17:42 | 200 |      203.29µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:582"
[GIN] 2025/07/28 - 09:17:42 | 200 |      15.244µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:583"
[GIN] 2025/07/28 - 09:17:42 | 200 |      13.471µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:585"
[GIN] 2025/07/28 - 09:17:42 | 200 |      11.133µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:586"
[GIN] 2025/07/28 - 09:17:42 | 200 |     133.785µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:588"
[GIN] 2025/07/28 - 09:17:42 | 200 |     138.758µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:591"
[GIN] 2025/07/28 - 09:17:42 | 200 |      21.462µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:592"
[GIN] 2025/07/28 - 09:17:42 | 200 |      19.364µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:593"
[GIN] 2025/07/28 - 09:17:42 | 200 |      12.782µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:594"
[GIN] 2025/07/28 - 09:17:42 | 200 |      14.421µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:596"
[GIN] 2025/07/28 - 09:17:42 | 200 |      30.082µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:597"
[GIN] 2025/07/28 - 09:17:42 | 200 |       22.76µs |       127.0.0.1 | PUT      "/internal/cache/perf:write:599"
[GIN] 2025/07/28 - 09:17:42 | 200 |     214.676µs |       127.0.0.1 | PUT      "/api/v1/cache/perf:write:600"
